original_smiles,random_smiles,scaffold_smiles,logp,SAS,qed,TPSA,HBA,HBD,molwt,NumRotBonds
CC1Oc2cc(cnc2N)-c2c(nn(C)c2C#N)CN(C)C(=O)c2ccc(F)cc21,C1(=O)N(C)Cc2c(c(C#N)n(C)n2)-c2cnc(N)c(c2)OC(C)c2cc(F)ccc21,C1(=O)NCc2c(c[nH]n2)-c2cncc(c2)OCc2ccccc21,2.80068,4.84671016,0.614696507,110.06,7,1,406.421,0
Cc1cn(-c2cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5cnccn5)n4)c3)cc(C(F)(F)F)c2)cn1,c1(C)ncn(-c2cc(C(F)(F)F)cc(NC(=O)c3cc(Nc4nccc(-c5nccnc5)n4)c(C)cc3)c2)c1,c1ncn(-c2cccc(NC(=O)c3cc(Nc4nccc(-c5nccnc5)n4)ccc3)c2)c1,5.75084,2.818276853,0.287588721,110.51,8,2,530.514,6
Cc1cn(-c2cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5cnccn5)n4)c3)cc(C(F)(F)F)c2)cn1,c1(C)ccc(C(Nc2cc(C(F)(F)F)cc(-n3cc(C)nc3)c2)=O)cc1Nc1nc(-c2cnccn2)ccn1,c1ccc(C(Nc2cccc(-n3ccnc3)c2)=O)cc1Nc1nc(-c2cnccn2)ccn1,5.75084,2.818276853,0.287588721,110.51,8,2,530.514,6
Cc1cn(-c2cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5cnccn5)n4)c3)cc(C(F)(F)F)c2)cn1,c1c(C(F)(F)F)cc(-n2cc(C)nc2)cc1NC(=O)c1ccc(C)c(Nc2nccc(-c3nccnc3)n2)c1,c1ccc(-n2ccnc2)cc1NC(=O)c1cccc(Nc2nccc(-c3nccnc3)n2)c1,5.75084,2.818276853,0.287588721,110.51,8,2,530.514,6
Cc1cn(-c2cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5cnccn5)n4)c3)cc(C(F)(F)F)c2)cn1,FC(F)(F)c1cc(-n2cnc(C)c2)cc(NC(c2ccc(C)c(Nc3nccc(-c4cnccn4)n3)c2)=O)c1,c1cc(-n2cncc2)cc(NC(c2cccc(Nc3nccc(-c4cnccn4)n3)c2)=O)c1,5.75084,2.818276853,0.287588721,110.51,8,2,530.514,6
Cc1cn(-c2cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5cnccn5)n4)c3)cc(C(F)(F)F)c2)cn1,c1n(-c2cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5nccnc5)n4)c3)cc(C(F)(F)F)c2)cnc1C,c1n(-c2cc(NC(=O)c3cccc(Nc4nccc(-c5nccnc5)n4)c3)ccc2)cnc1,5.75084,2.818276853,0.287588721,110.51,8,2,530.514,6
Cc1cn(-c2cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5cnccn5)n4)c3)cc(C(F)(F)F)c2)cn1,c1(Nc2nc(-c3nccnc3)ccn2)c(C)ccc(C(=O)Nc2cc(-n3cnc(C)c3)cc(C(F)(F)F)c2)c1,c1(Nc2nc(-c3nccnc3)ccn2)cccc(C(=O)Nc2cc(-n3cncc3)ccc2)c1,5.75084,2.818276853,0.287588721,110.51,8,2,530.514,6
Cc1cn(-c2cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5cnccn5)n4)c3)cc(C(F)(F)F)c2)cn1,c1(C)cn(-c2cc(C(F)(F)F)cc(NC(=O)c3cc(Nc4nc(-c5nccnc5)ccn4)c(C)cc3)c2)cn1,c1cn(-c2cccc(NC(=O)c3cc(Nc4nc(-c5nccnc5)ccn4)ccc3)c2)cn1,5.75084,2.818276853,0.287588721,110.51,8,2,530.514,6
Cc1cn(-c2cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5cnccn5)n4)c3)cc(C(F)(F)F)c2)cn1,c1cc(-c2nccnc2)nc(Nc2cc(C(Nc3cc(-n4cc(C)nc4)cc(C(F)(F)F)c3)=O)ccc2C)n1,c1cc(-c2nccnc2)nc(Nc2cc(C(Nc3cc(-n4ccnc4)ccc3)=O)ccc2)n1,5.75084,2.818276853,0.287588721,110.51,8,2,530.514,6
Cc1cn(-c2cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5cnccn5)n4)c3)cc(C(F)(F)F)c2)cn1,n1ccnc(-c2nc(Nc3cc(C(=O)Nc4cc(-n5cnc(C)c5)cc(C(F)(F)F)c4)ccc3C)ncc2)c1,n1ccnc(-c2nc(Nc3cc(C(=O)Nc4cc(-n5cncc5)ccc4)ccc3)ncc2)c1,5.75084,2.818276853,0.287588721,110.51,8,2,530.514,6
Cc1cn(-c2cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5cnccn5)n4)c3)cc(C(F)(F)F)c2)cn1,c1(C(F)(F)F)cc(-n2cnc(C)c2)cc(NC(=O)c2cc(Nc3nc(-c4nccnc4)ccn3)c(C)cc2)c1,c1cc(-n2cncc2)cc(NC(=O)c2cc(Nc3nc(-c4nccnc4)ccn3)ccc2)c1,5.75084,2.818276853,0.287588721,110.51,8,2,530.514,6
CNC(=O)CN1CCC(Oc2cc3c(Nc4cccc(Cl)c4F)ncnc3cc2OC)CC1,C1N(CC(=O)NC)CCC(Oc2c(OC)cc3c(c2)c(Nc2c(F)c(Cl)ccc2)ncn3)C1,C1NCCC(Oc2ccc3c(c2)c(Nc2ccccc2)ncn3)C1,3.7637,2.539396856,0.539702463,88.61,7,2,473.936,7
CNC(=O)CN1CCC(Oc2cc3c(Nc4cccc(Cl)c4F)ncnc3cc2OC)CC1,c1cc(Cl)c(F)c(Nc2c3cc(OC4CCN(CC(=O)NC)CC4)c(OC)cc3ncn2)c1,c1cccc(Nc2c3cc(OC4CCNCC4)ccc3ncn2)c1,3.7637,2.539396856,0.539702463,88.61,7,2,473.936,7
CNC(=O)CN1CCC(Oc2cc3c(Nc4cccc(Cl)c4F)ncnc3cc2OC)CC1,O(c1c(OC2CCN(CC(=O)NC)CC2)cc2c(Nc3c(F)c(Cl)ccc3)ncnc2c1)C,c1c(OC2CCNCC2)cc2c(Nc3ccccc3)ncnc2c1,3.7637,2.539396856,0.539702463,88.61,7,2,473.936,7
CNC(=O)CN1CCC(Oc2cc3c(Nc4cccc(Cl)c4F)ncnc3cc2OC)CC1,c12c(Nc3cccc(Cl)c3F)ncnc1cc(OC)c(OC1CCN(CC(NC)=O)CC1)c2,c12c(Nc3ccccc3)ncnc1ccc(OC1CCNCC1)c2,3.7637,2.539396856,0.539702463,88.61,7,2,473.936,7
CNC(=O)CN1CCC(Oc2cc3c(Nc4cccc(Cl)c4F)ncnc3cc2OC)CC1,c1c(Nc2c3c(cc(OC)c(OC4CCN(CC(NC)=O)CC4)c3)ncn2)c(F)c(Cl)cc1,c1c(Nc2c3c(ccc(OC4CCNCC4)c3)ncn2)cccc1,3.7637,2.539396856,0.539702463,88.61,7,2,473.936,7
CNC(=O)CN1CCC(Oc2cc3c(Nc4cccc(Cl)c4F)ncnc3cc2OC)CC1,O=C(NC)CN1CCC(Oc2c(OC)cc3c(c2)c(Nc2cccc(Cl)c2F)ncn3)CC1,N1CCC(Oc2ccc3c(c2)c(Nc2ccccc2)ncn3)CC1,3.7637,2.539396856,0.539702463,88.61,7,2,473.936,7
CNC(=O)CN1CCC(Oc2cc3c(Nc4cccc(Cl)c4F)ncnc3cc2OC)CC1,c1cc(Nc2c3c(ncn2)cc(OC)c(OC2CCN(CC(=O)NC)CC2)c3)c(F)c(Cl)c1,c1cc(Nc2c3c(ncn2)ccc(OC2CCNCC2)c3)ccc1,3.7637,2.539396856,0.539702463,88.61,7,2,473.936,7
CNC(=O)CN1CCC(Oc2cc3c(Nc4cccc(Cl)c4F)ncnc3cc2OC)CC1,Clc1cccc(Nc2c3cc(OC4CCN(CC(=O)NC)CC4)c(OC)cc3ncn2)c1F,c1cccc(Nc2c3cc(OC4CCNCC4)ccc3ncn2)c1,3.7637,2.539396856,0.539702463,88.61,7,2,473.936,7
CNC(=O)CN1CCC(Oc2cc3c(Nc4cccc(Cl)c4F)ncnc3cc2OC)CC1,CNC(=O)CN1CCC(Oc2cc3c(cc2OC)ncnc3Nc2c(F)c(Cl)ccc2)CC1,N1CCC(Oc2cc3c(cc2)ncnc3Nc2ccccc2)CC1,3.7637,2.539396856,0.539702463,88.61,7,2,473.936,7
CNC(=O)CN1CCC(Oc2cc3c(Nc4cccc(Cl)c4F)ncnc3cc2OC)CC1,Clc1c(F)c(Nc2c3cc(OC4CCN(CC(NC)=O)CC4)c(OC)cc3ncn2)ccc1,c1cc(Nc2c3cc(OC4CCNCC4)ccc3ncn2)ccc1,3.7637,2.539396856,0.539702463,88.61,7,2,473.936,7
CN1CCN(CCOc2cc(OC3CCOCC3)c3c(Nc4c(Cl)ccc5c4OCO5)ncnc3c2)CC1,C1(Oc2cc(OCCN3CCN(C)CC3)cc3ncnc(Nc4c(Cl)ccc5c4OCO5)c32)CCOCC1,C1(Oc2cc(OCCN3CCNCC3)cc3ncnc(Nc4cccc5c4OCO5)c23)CCOCC1,3.9395,2.962511242,0.451960543,90.44,10,1,542.036,8
CN1CCN(CCOc2cc(OC3CCOCC3)c3c(Nc4c(Cl)ccc5c4OCO5)ncnc3c2)CC1,n1cnc(Nc2c(Cl)ccc3c2OCO3)c2c(OC3CCOCC3)cc(OCCN3CCN(C)CC3)cc12,n1cnc(Nc2cccc3c2OCO3)c2c(OC3CCOCC3)cc(OCCN3CCNCC3)cc12,3.9395,2.962511242,0.451960543,90.44,10,1,542.036,8
CN1CCN(CCOc2cc(OC3CCOCC3)c3c(Nc4c(Cl)ccc5c4OCO5)ncnc3c2)CC1,C1Oc2c(Nc3c4c(OC5CCOCC5)cc(OCCN5CCN(C)CC5)cc4ncn3)c(Cl)ccc2O1,C1Oc2c(Nc3c4c(OC5CCOCC5)cc(OCCN5CCNCC5)cc4ncn3)cccc2O1,3.9395,2.962511242,0.451960543,90.44,10,1,542.036,8
CN1CCN(CCOc2cc(OC3CCOCC3)c3c(Nc4c(Cl)ccc5c4OCO5)ncnc3c2)CC1,c1(Nc2c3c(ccc2Cl)OCO3)c2c(OC3CCOCC3)cc(OCCN3CCN(C)CC3)cc2ncn1,c1(Nc2c3c(ccc2)OCO3)c2c(OC3CCOCC3)cc(OCCN3CCNCC3)cc2ncn1,3.9395,2.962511242,0.451960543,90.44,10,1,542.036,8
CN1CCN(CCOc2cc(OC3CCOCC3)c3c(Nc4c(Cl)ccc5c4OCO5)ncnc3c2)CC1,c1nc2c(c(Nc3c4c(ccc3Cl)OCO4)n1)c(OC1CCOCC1)cc(OCCN1CCN(C)CC1)c2,c1nc2c(c(Nc3c4c(ccc3)OCO4)n1)c(OC1CCOCC1)cc(OCCN1CCNCC1)c2,3.9395,2.962511242,0.451960543,90.44,10,1,542.036,8
CN1CCN(CCOc2cc(OC3CCOCC3)c3c(Nc4c(Cl)ccc5c4OCO5)ncnc3c2)CC1,O(C1CCOCC1)c1c2c(Nc3c(Cl)ccc4c3OCO4)ncnc2cc(OCCN2CCN(C)CC2)c1,O(C1CCOCC1)c1c2c(Nc3cccc4c3OCO4)ncnc2cc(OCCN2CCNCC2)c1,3.9395,2.962511242,0.451960543,90.44,10,1,542.036,8
CN1CCN(CCOc2cc(OC3CCOCC3)c3c(Nc4c(Cl)ccc5c4OCO5)ncnc3c2)CC1,C1(Oc2c3c(ncnc3Nc3c4c(ccc3Cl)OCO4)cc(OCCN3CCN(C)CC3)c2)CCOCC1,C1(Oc2c3c(ncnc3Nc3c4c(ccc3)OCO4)cc(OCCN3CCNCC3)c2)CCOCC1,3.9395,2.962511242,0.451960543,90.44,10,1,542.036,8
CN1CCN(CCOc2cc(OC3CCOCC3)c3c(Nc4c(Cl)ccc5c4OCO5)ncnc3c2)CC1,C1CN(CCOc2cc(OC3CCOCC3)c3c(Nc4c5c(ccc4Cl)OCO5)ncnc3c2)CCN1C,C1CN(CCOc2cc(OC3CCOCC3)c3c(Nc4c5c(ccc4)OCO5)ncnc3c2)CCN1,3.9395,2.962511242,0.451960543,90.44,10,1,542.036,8
CN1CCN(CCOc2cc(OC3CCOCC3)c3c(Nc4c(Cl)ccc5c4OCO5)ncnc3c2)CC1,O1COc2c(Nc3c4c(cc(OCCN5CCN(C)CC5)cc4OC4CCOCC4)ncn3)c(Cl)ccc21,O1COc2c(Nc3c4c(cc(OCCN5CCNCC5)cc4OC4CCOCC4)ncn3)cccc21,3.9395,2.962511242,0.451960543,90.44,10,1,542.036,8
CN1CCN(CCOc2cc(OC3CCOCC3)c3c(Nc4c(Cl)ccc5c4OCO5)ncnc3c2)CC1,C1N(C)CCN(CCOc2cc(OC3CCOCC3)c3c(ncnc3Nc3c4c(ccc3Cl)OCO4)c2)C1,C1NCCN(CCOc2cc(OC3CCOCC3)c3c(ncnc3Nc3c4c(ccc3)OCO4)c2)C1,3.9395,2.962511242,0.451960543,90.44,10,1,542.036,8
CC#CC(=O)NC1CCCN(c2c(F)cc(C(N)=O)c3[nH]c(C)c(C)c23)C1,C1C(NC(=O)C#CC)CN(c2c3c([nH]c(C)c3C)c(C(=O)N)cc2F)CC1,C1CCN(c2c3c([nH]cc3)ccc2)CC1,2.13104,3.526521964,0.723063501,91.22,3,3,370.428,3
CC#CC(=O)NC1CCCN(c2c(F)cc(C(N)=O)c3[nH]c(C)c(C)c23)C1,C1CN(c2c(F)cc(C(N)=O)c3c2c(C)c(C)[nH]3)CC(NC(C#CC)=O)C1,C1CN(c2cccc3c2cc[nH]3)CCC1,2.13104,3.526521964,0.723063501,91.22,3,3,370.428,3
CC#CC(=O)NC1CCCN(c2c(F)cc(C(N)=O)c3[nH]c(C)c(C)c23)C1,c1(C)[nH]c2c(C(=O)N)cc(F)c(N3CCCC(NC(C#CC)=O)C3)c2c1C,c1[nH]c2cccc(N3CCCCC3)c2c1,2.13104,3.526521964,0.723063501,91.22,3,3,370.428,3
CC#CC(=O)NC1CCCN(c2c(F)cc(C(N)=O)c3[nH]c(C)c(C)c23)C1,c1c(C(=O)N)c2c(c(N3CCCC(NC(=O)C#CC)C3)c1F)c(C)c(C)[nH]2,c1cc2c(c(N3CCCCC3)c1)cc[nH]2,2.13104,3.526521964,0.723063501,91.22,3,3,370.428,3
CC#CC(=O)NC1CCCN(c2c(F)cc(C(N)=O)c3[nH]c(C)c(C)c23)C1,c1(F)c(N2CCCC(NC(C#CC)=O)C2)c2c(C)c(C)[nH]c2c(C(N)=O)c1,c1c(N2CCCCC2)c2cc[nH]c2cc1,2.13104,3.526521964,0.723063501,91.22,3,3,370.428,3
CC#CC(=O)NC1CCCN(c2c(F)cc(C(N)=O)c3[nH]c(C)c(C)c23)C1,C(C(=O)NC1CCCN(c2c3c(c(C(=O)N)cc2F)[nH]c(C)c3C)C1)#CC,C1CCCN(c2c3c(ccc2)[nH]cc3)C1,2.13104,3.526521964,0.723063501,91.22,3,3,370.428,3
CC#CC(=O)NC1CCCN(c2c(F)cc(C(N)=O)c3[nH]c(C)c(C)c23)C1,C(N)(=O)c1cc(F)c(N2CCCC(NC(C#CC)=O)C2)c2c1[nH]c(C)c2C,c1ccc(N2CCCCC2)c2c1[nH]cc2,2.13104,3.526521964,0.723063501,91.22,3,3,370.428,3
CC#CC(=O)NC1CCCN(c2c(F)cc(C(N)=O)c3[nH]c(C)c(C)c23)C1,c1c(F)c(N2CCCC(NC(C#CC)=O)C2)c2c([nH]c(C)c2C)c1C(N)=O,c1cc(N2CCCCC2)c2c([nH]cc2)c1,2.13104,3.526521964,0.723063501,91.22,3,3,370.428,3
CC#CC(=O)NC1CCCN(c2c(F)cc(C(N)=O)c3[nH]c(C)c(C)c23)C1,NC(=O)c1cc(F)c(N2CCCC(NC(=O)C#CC)C2)c2c(C)c(C)[nH]c21,c1ccc(N2CCCCC2)c2cc[nH]c12,2.13104,3.526521964,0.723063501,91.22,3,3,370.428,3
CC#CC(=O)NC1CCCN(c2c(F)cc(C(N)=O)c3[nH]c(C)c(C)c23)C1,NC(=O)c1c2c(c(N3CCCC(NC(C#CC)=O)C3)c(F)c1)c(C)c(C)[nH]2,c1c2c(c(N3CCCCC3)cc1)cc[nH]2,2.13104,3.526521964,0.723063501,91.22,3,3,370.428,3
C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OCC(F)(F)F)nc1N(C)CCN(C)C,c1(-c2c3c(cccc3)n(C)c2)nc(Nc2c(OCC(F)(F)F)nc(N(CCN(C)C)C)c(NC(C=C)=O)c2)ncc1,c1(-c2c3c(cccc3)[nH]c2)nc(Nc2cnccc2)ncc1,4.8373,3.286217888,0.248214842,100.44,9,2,568.604,11
C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OCC(F)(F)F)nc1N(C)CCN(C)C,CN(CCN(c1c(NC(C=C)=O)cc(Nc2nc(-c3cn(C)c4ccccc34)ccn2)c(OCC(F)(F)F)n1)C)C,c1ccc(Nc2nc(-c3c[nH]c4ccccc34)ccn2)cn1,4.8373,3.286217888,0.248214842,100.44,9,2,568.604,11
C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OCC(F)(F)F)nc1N(C)CCN(C)C,N(C(C=C)=O)c1cc(Nc2nc(-c3cn(C)c4ccccc34)ccn2)c(OCC(F)(F)F)nc1N(CCN(C)C)C,c1cc(Nc2nc(-c3c[nH]c4ccccc34)ccn2)cnc1,4.8373,3.286217888,0.248214842,100.44,9,2,568.604,11
C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OCC(F)(F)F)nc1N(C)CCN(C)C,c1c(NC(C=C)=O)c(N(CCN(C)C)C)nc(OCC(F)(F)F)c1Nc1nc(-c2cn(C)c3ccccc32)ccn1,c1ccncc1Nc1nc(-c2c[nH]c3ccccc23)ccn1,4.8373,3.286217888,0.248214842,100.44,9,2,568.604,11
C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OCC(F)(F)F)nc1N(C)CCN(C)C,c1c(-c2cn(C)c3c2cccc3)nc(Nc2cc(NC(=O)C=C)c(N(C)CCN(C)C)nc2OCC(F)(F)F)nc1,c1c(-c2c[nH]c3c2cccc3)nc(Nc2cccnc2)nc1,4.8373,3.286217888,0.248214842,100.44,9,2,568.604,11
C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OCC(F)(F)F)nc1N(C)CCN(C)C,C(CN(C)c1c(NC(C=C)=O)cc(Nc2nccc(-c3cn(C)c4c3cccc4)n2)c(OCC(F)(F)F)n1)N(C)C,c1ccc(Nc2nccc(-c3c[nH]c4c3cccc4)n2)cn1,4.8373,3.286217888,0.248214842,100.44,9,2,568.604,11
C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OCC(F)(F)F)nc1N(C)CCN(C)C,c1nc(Nc2cc(NC(=O)C=C)c(N(CCN(C)C)C)nc2OCC(F)(F)F)nc(-c2cn(C)c3ccccc32)c1,c1nc(Nc2cccnc2)nc(-c2c[nH]c3ccccc23)c1,4.8373,3.286217888,0.248214842,100.44,9,2,568.604,11
C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OCC(F)(F)F)nc1N(C)CCN(C)C,C=CC(Nc1cc(Nc2nccc(-c3c4c(n(C)c3)cccc4)n2)c(OCC(F)(F)F)nc1N(C)CCN(C)C)=O,c1cc(Nc2nccc(-c3c4c([nH]c3)cccc4)n2)cnc1,4.8373,3.286217888,0.248214842,100.44,9,2,568.604,11
C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OCC(F)(F)F)nc1N(C)CCN(C)C,c1(-c2c3c(n(C)c2)cccc3)ccnc(Nc2cc(NC(C=C)=O)c(N(CCN(C)C)C)nc2OCC(F)(F)F)n1,c1(-c2c3c([nH]c2)cccc3)ccnc(Nc2cccnc2)n1,4.8373,3.286217888,0.248214842,100.44,9,2,568.604,11
C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OCC(F)(F)F)nc1N(C)CCN(C)C,c12c(cccc1)c(-c1ccnc(Nc3cc(NC(C=C)=O)c(N(C)CCN(C)C)nc3OCC(F)(F)F)n1)cn2C,c12c(cccc1)c(-c1ccnc(Nc3cccnc3)n1)c[nH]2,4.8373,3.286217888,0.248214842,100.44,9,2,568.604,11
CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccn4)c(Cl)c3)c2cc1NC(=O)C=CCN(C)C,N(CC=CC(Nc1c(OCC)cc2ncc(C#N)c(Nc3ccc(OCc4ncccc4)c(Cl)c3)c2c1)=O)(C)C,c1ccc2nccc(Nc3ccc(OCc4ncccc4)cc3)c2c1,5.93248,2.881744803,0.21847546,112.4,8,2,557.054,11
CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccn4)c(Cl)c3)c2cc1NC(=O)C=CCN(C)C,c1c(Nc2c3cc(NC(C=CCN(C)C)=O)c(OCC)cc3ncc2C#N)cc(Cl)c(OCc2ccccn2)c1,c1c(Nc2c3ccccc3ncc2)ccc(OCc2ccccn2)c1,5.93248,2.881744803,0.21847546,112.4,8,2,557.054,11
CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccn4)c(Cl)c3)c2cc1NC(=O)C=CCN(C)C,c1(OCc2ncccc2)ccc(Nc2c(C#N)cnc3cc(OCC)c(NC(C=CCN(C)C)=O)cc32)cc1Cl,c1(OCc2ncccc2)ccc(Nc2ccnc3ccccc23)cc1,5.93248,2.881744803,0.21847546,112.4,8,2,557.054,11
CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccn4)c(Cl)c3)c2cc1NC(=O)C=CCN(C)C,n1c(COc2ccc(Nc3c4c(ncc3C#N)cc(OCC)c(NC(C=CCN(C)C)=O)c4)cc2Cl)cccc1,n1c(COc2ccc(Nc3c4c(ncc3)cccc4)cc2)cccc1,5.93248,2.881744803,0.21847546,112.4,8,2,557.054,11
CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccn4)c(Cl)c3)c2cc1NC(=O)C=CCN(C)C,N(c1c2c(cc(OCC)c(NC(C=CCN(C)C)=O)c2)ncc1C#N)c1ccc(OCc2ccccn2)c(Cl)c1,N(c1c2c(cccc2)ncc1)c1ccc(OCc2ccccn2)cc1,5.93248,2.881744803,0.21847546,112.4,8,2,557.054,11
CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccn4)c(Cl)c3)c2cc1NC(=O)C=CCN(C)C,n1cc(C#N)c(Nc2cc(Cl)c(OCc3ncccc3)cc2)c2c1cc(OCC)c(NC(C=CCN(C)C)=O)c2,n1ccc(Nc2ccc(OCc3ncccc3)cc2)c2c1cccc2,5.93248,2.881744803,0.21847546,112.4,8,2,557.054,11
CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccn4)c(Cl)c3)c2cc1NC(=O)C=CCN(C)C,c1(COc2ccc(Nc3c(C#N)cnc4c3cc(NC(=O)C=CCN(C)C)c(OCC)c4)cc2Cl)ccccn1,c1(COc2ccc(Nc3ccnc4c3cccc4)cc2)ccccn1,5.93248,2.881744803,0.21847546,112.4,8,2,557.054,11
CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccn4)c(Cl)c3)c2cc1NC(=O)C=CCN(C)C,c1ccc(COc2ccc(Nc3c4c(cc(OCC)c(NC(=O)C=CCN(C)C)c4)ncc3C#N)cc2Cl)nc1,c1ccc(COc2ccc(Nc3c4c(cccc4)ncc3)cc2)nc1,5.93248,2.881744803,0.21847546,112.4,8,2,557.054,11
CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccn4)c(Cl)c3)c2cc1NC(=O)C=CCN(C)C,C(CN(C)C)=CC(=O)Nc1cc2c(ncc(C#N)c2Nc2ccc(OCc3ccccn3)c(Cl)c2)cc1OCC,c1cc2c(nccc2Nc2ccc(OCc3ccccn3)cc2)cc1,5.93248,2.881744803,0.21847546,112.4,8,2,557.054,11
CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccn4)c(Cl)c3)c2cc1NC(=O)C=CCN(C)C,C(C=CC(Nc1c(OCC)cc2c(c(Nc3ccc(OCc4ccccn4)c(Cl)c3)c(C#N)cn2)c1)=O)N(C)C,c1ccc2c(c(Nc3ccc(OCc4ccccn4)cc3)ccn2)c1,5.93248,2.881744803,0.21847546,112.4,8,2,557.054,11
C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OCCOC)cc3)ncc2F)c1,c1(Nc2cc(NC(C=C)=O)ccc2)nc(Nc2ccc(OCCOC)cc2)ncc1F,c1(Nc2ccccc2)nc(Nc2ccccc2)ncc1,4.2526,2.360198777,0.331219698,97.4,7,3,423.448,10
C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OCCOC)cc3)ncc2F)c1,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OCCOC)cc3)ncc2F)c1,c1cccc(Nc2nc(Nc3ccccc3)ncc2)c1,4.2526,2.360198777,0.331219698,97.4,7,3,423.448,10
C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OCCOC)cc3)ncc2F)c1,c1c(NC(=O)C=C)cccc1Nc1nc(Nc2ccc(OCCOC)cc2)ncc1F,c1ccccc1Nc1nc(Nc2ccccc2)ncc1,4.2526,2.360198777,0.331219698,97.4,7,3,423.448,10
C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OCCOC)cc3)ncc2F)c1,C=CC(=O)Nc1cc(Nc2nc(Nc3ccc(OCCOC)cc3)ncc2F)ccc1,c1cc(Nc2nc(Nc3ccccc3)ncc2)ccc1,4.2526,2.360198777,0.331219698,97.4,7,3,423.448,10
C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OCCOC)cc3)ncc2F)c1,c1nc(Nc2ccc(OCCOC)cc2)nc(Nc2cc(NC(=O)C=C)ccc2)c1F,c1nc(Nc2ccccc2)nc(Nc2ccccc2)c1,4.2526,2.360198777,0.331219698,97.4,7,3,423.448,10
C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OCCOC)cc3)ncc2F)c1,C(=C)C(=O)Nc1cc(Nc2nc(Nc3ccc(OCCOC)cc3)ncc2F)ccc1,c1cc(Nc2nc(Nc3ccccc3)ncc2)ccc1,4.2526,2.360198777,0.331219698,97.4,7,3,423.448,10
C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OCCOC)cc3)ncc2F)c1,c1c(Nc2c(F)cnc(Nc3ccc(OCCOC)cc3)n2)cc(NC(C=C)=O)cc1,c1c(Nc2ccnc(Nc3ccccc3)n2)cccc1,4.2526,2.360198777,0.331219698,97.4,7,3,423.448,10
C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OCCOC)cc3)ncc2F)c1,c1(Nc2ccc(OCCOC)cc2)nc(Nc2cc(NC(=O)C=C)ccc2)c(F)cn1,c1(Nc2ccccc2)nc(Nc2ccccc2)ccn1,4.2526,2.360198777,0.331219698,97.4,7,3,423.448,10
C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OCCOC)cc3)ncc2F)c1,N(c1nc(Nc2ccc(OCCOC)cc2)ncc1F)c1cccc(NC(C=C)=O)c1,N(c1nc(Nc2ccccc2)ncc1)c1ccccc1,4.2526,2.360198777,0.331219698,97.4,7,3,423.448,10
C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OCCOC)cc3)ncc2F)c1,C(OC)COc1ccc(Nc2ncc(F)c(Nc3cc(NC(=O)C=C)ccc3)n2)cc1,c1ccc(Nc2nccc(Nc3ccccc3)n2)cc1,4.2526,2.360198777,0.331219698,97.4,7,3,423.448,10
